,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
236,Friedrichshain,52.508455001032694,13.451964836104947,Primitiv Bar,52.50858190698286,13.455626015769266,Bar
237,Friedrichshain,52.508455001032694,13.451964836104947,Fatoush,52.511459411791,13.457050323486328,Middle Eastern Restaurant
238,Friedrichshain,52.508455001032694,13.451964836104947,Fine Bagels,52.512644,13.453135,Bagel Shop
239,Friedrichshain,52.508455001032694,13.451964836104947,Conmux Blechbilderbar,52.50996679778619,13.456190367053638,Bar
240,Friedrichshain,52.508455001032694,13.451964836104947,La Tazza d'Oro,52.512127,13.453954,Coffee Shop
241,Friedrichshain,52.508455001032694,13.451964836104947,Monster Ronson's Ichiban Karaoke,52.50515331539783,13.448398407889163,Karaoke Bar
242,Friedrichshain,52.508455001032694,13.451964836104947,Delabuu Ice Cream,52.510763829378675,13.45717699189986,Ice Cream Shop
243,Friedrichshain,52.508455001032694,13.451964836104947,1990 Vegan Living,52.5104097662086,13.45849871635437,Vegetarian / Vegan Restaurant
244,Friedrichshain,52.508455001032694,13.451964836104947,HHV Store,52.511895456032306,13.456103420405865,Record Shop
245,Friedrichshain,52.508455001032694,13.451964836104947,Neumanns Café,52.510326,13.458039,Café
246,Friedrichshain,52.508455001032694,13.451964836104947,Café Datscha,52.509304,13.458025,Russian Restaurant
247,Friedrichshain,52.508455001032694,13.451964836104947,Radwelt Berlin,52.509264415760576,13.450657432754982,Bike Shop
248,Friedrichshain,52.508455001032694,13.451964836104947,Hundeplatz Revaler Straße,52.50706640447958,13.4581983089447,Dog Run
249,Friedrichshain,52.508455001032694,13.451964836104947,Khwan ควัน,52.50748120854745,13.455651018259351,Thai Restaurant
250,Friedrichshain,52.508455001032694,13.451964836104947,Milch & Zucker,52.51171261942006,13.45237802022222,Coffee Shop
251,Friedrichshain,52.508455001032694,13.451964836104947,FitX,52.505898351559054,13.445891334987664,Gym / Fitness Center
252,Friedrichshain,52.508455001032694,13.451964836104947,The Timber Doodle Bar,52.50927683911241,13.45899760723114,Cocktail Bar
253,Friedrichshain,52.508455001032694,13.451964836104947,Goura Pakora,52.51075966519275,13.457310929733884,Vegetarian / Vegan Restaurant
254,Friedrichshain,52.508455001032694,13.451964836104947,Silo Coffee,52.50998895418429,13.458276790406671,Coffee Shop
255,Friedrichshain,52.508455001032694,13.451964836104947,Dachkammer,52.511120814513724,13.456843898833053,Café
256,Friedrichshain,52.508455001032694,13.451964836104947,Santa Cantina,52.508393,13.455231,Mexican Restaurant
257,Friedrichshain,52.508455001032694,13.451964836104947,Cassiopeia,52.50713823719014,13.45475435256958,Nightclub
258,Friedrichshain,52.508455001032694,13.451964836104947,Die Tagung,52.50945081698548,13.458199454407174,Dive Bar
259,Friedrichshain,52.508455001032694,13.451964836104947,Il Trio,52.51089,13.4569025,Pizza Place
260,Friedrichshain,52.508455001032694,13.451964836104947,Books & Bagels,52.51264,13.453107,Bagel Shop
261,Friedrichshain,52.508455001032694,13.451964836104947,Muday,52.5123,13.453962,Ethiopian Restaurant
262,Friedrichshain,52.508455001032694,13.451964836104947,Michelberger Restaurant,52.50472198158007,13.44799518585205,Modern European Restaurant
263,Friedrichshain,52.508455001032694,13.451964836104947,Schalander,52.507068037042494,13.456774055957794,Beer Bar
264,Friedrichshain,52.508455001032694,13.451964836104947,Homemade,52.510773988744376,13.456422864936545,Coffee Shop
265,Friedrichshain,52.508455001032694,13.451964836104947,Badehaus - Szimpla Musiksalon,52.50753790028368,13.455100603464352,Music Venue
266,Friedrichshain,52.508455001032694,13.451964836104947,Trattoria Portofino,52.512203,13.448515,Italian Restaurant
267,Friedrichshain,52.508455001032694,13.451964836104947,Sociale Café Bar,52.512005,13.448753,Café
268,Friedrichshain,52.508455001032694,13.451964836104947,Comeniusplatz,52.511831,13.447588,Plaza
269,Friedrichshain,52.508455001032694,13.451964836104947,Billard House,52.50494557830152,13.450971612244954,Pool Hall
270,Friedrichshain,52.508455001032694,13.451964836104947,H&M,52.505562,13.446665,Clothing Store
271,Friedrichshain,52.508455001032694,13.451964836104947,East Side Bakery,52.50526658056947,13.448553423267452,Bakery
272,Friedrichshain,52.508455001032694,13.451964836104947,Old Pumptrack Warschauer Strasse,52.508783,13.446847,Skate Park
273,Friedrichshain,52.508455001032694,13.451964836104947,Müller,52.5064596,13.4460136,Pharmacy
274,Friedrichshain,52.508455001032694,13.451964836104947,Granit,52.5064596,13.4460136,Stationery Store
275,Friedrichshain,52.508455001032694,13.451964836104947,WRAPUBLIC Berlin - Friedrichshain,52.50608359060351,13.445726037025452,Food Court
276,Frohnau,52.64274930121972,13.296697649168884,Frohnauer Forst,52.642575462432355,13.297376295190963,Forest
277,Frohnau,52.64274930121972,13.296697649168884,Ludwig-Lesser-Park,52.64255696593854,13.297380349716434,Park
278,Frohnau,52.64274930121972,13.296697649168884,Am Pilz,52.642555673283155,13.297406815016057,Plaza
279,Frohnau,52.64274930121972,13.296697649168884,Restaurant Rabennest,52.643004846367795,13.300720453262327,German Restaurant
280,Frohnau,52.64274930121972,13.296697649168884,Waldhotel Frohnau,52.64318061700571,13.300774097442627,Hotel
281,Gesundbrunnen,52.55041239397168,13.383636722016691,La Femme,52.5501068352242,13.385303814583947,Breakfast Spot
282,Gesundbrunnen,52.55041239397168,13.383636722016691,Il Milanese del Tacco,52.5517715972638,13.3841072406509,Gourmet Shop
283,Gesundbrunnen,52.55041239397168,13.383636722016691,MOXY Berlin Humboldthain Park,52.549568249587495,13.384071431974007,Hotel
284,Gesundbrunnen,52.55041239397168,13.383636722016691,Magic Mountain Kletterhalle,52.548612552868214,13.381901681283116,Climbing Gym
285,Gesundbrunnen,52.55041239397168,13.383636722016691,REWE Center,52.54975087,13.38744469,Supermarket
286,Gesundbrunnen,52.55041239397168,13.383636722016691,F-Bar,52.55190846583408,13.386492881397304,Dive Bar
287,Gesundbrunnen,52.55041239397168,13.383636722016691,Nezha,52.55173227341282,13.382649239435922,Syrian Restaurant
288,Gesundbrunnen,52.55041239397168,13.383636722016691,Curry Baude,52.54942017309213,13.386998598840623,Currywurst Joint
289,Gesundbrunnen,52.55041239397168,13.383636722016691,akko restaurant,52.551968980590004,13.381105642328357,Halal Restaurant
290,Gesundbrunnen,52.55041239397168,13.383636722016691,eurogida,52.55006093628966,13.385788515861455,Grocery Store
291,Gesundbrunnen,52.55041239397168,13.383636722016691,Flakturm Humboldthain,52.54728735823434,13.384412478550338,Historic Site
292,Gesundbrunnen,52.55041239397168,13.383636722016691,DaGiorgio's,52.55233367160287,13.386915693844443,Italian Restaurant
293,Gesundbrunnen,52.55041239397168,13.383636722016691,Yöre Gözleme ve Manti Evi,52.553261,13.382469,Turkish Restaurant
294,Gesundbrunnen,52.55041239397168,13.383636722016691,Studio8,52.55192522392607,13.386392184944087,Bar
295,Gesundbrunnen,52.55041239397168,13.383636722016691,Rosengarten,52.547565015384365,13.38720702048652,Garden
296,Gesundbrunnen,52.55041239397168,13.383636722016691,Wonder Waffel,52.5508126428986,13.384897248801925,Ice Cream Shop
297,Gesundbrunnen,52.55041239397168,13.383636722016691,Berliner Unterwelten Tour M,52.54991007838847,13.385360240936278,Trail
298,Gesundbrunnen,52.55041239397168,13.383636722016691,Berliner Unterwelten e.V.,52.54774454143173,13.388863673656248,History Museum
299,Gesundbrunnen,52.55041239397168,13.383636722016691,Imren Grill,52.55267626958907,13.379352925571062,Turkish Restaurant
300,Gesundbrunnen,52.55041239397168,13.383636722016691,Berliner Unterwelten Tour 1,52.54765723765202,13.388872930560026,Trail
301,Gesundbrunnen,52.55041239397168,13.383636722016691,Baldon,52.54912,13.381062,Restaurant
302,Gesundbrunnen,52.55041239397168,13.383636722016691,Örnek Lahmacun Evi,52.554150873417804,13.38297739462506,Pide Place
303,Gesundbrunnen,52.55041239397168,13.383636722016691,Shalimar Restaurant,52.5523345102005,13.387930512604543,Pakistani Restaurant
304,Gesundbrunnen,52.55041239397168,13.383636722016691,Lezziz Kuruyemis,52.55184,13.38195,Chocolate Shop
305,Gesundbrunnen,52.55041239397168,13.383636722016691,Kunstgalerie Wilma,52.55325655862451,13.378619336219222,Bar
306,Gesundbrunnen,52.55041239397168,13.383636722016691,dm-drogerie markt,52.55138510725133,13.384346999999934,Drugstore
307,Gesundbrunnen,52.55041239397168,13.383636722016691,John Reed Fitness,52.5480237,13.3896053,Gym / Fitness Center
308,Gesundbrunnen,52.55041239397168,13.383636722016691,denn's Biomarkt,52.54879932882594,13.388637894952028,Organic Grocery
309,Gesundbrunnen,52.55041239397168,13.383636722016691,Altin Saray,52.551748178699064,13.382577163662667,Turkish Restaurant
310,Gesundbrunnen,52.55041239397168,13.383636722016691,Echo Bücher,52.551990072329474,13.386620540973405,Bookstore
311,Gesundbrunnen,52.55041239397168,13.383636722016691,Lidl,52.5509487,13.3832753,Supermarket
312,Gesundbrunnen,52.55041239397168,13.383636722016691,Dunkin',52.549693,13.38762,Donut Shop
313,Gesundbrunnen,52.55041239397168,13.383636722016691,Möbel Kraft Wedding,52.54866402700487,13.377373196429659,Furniture / Home Store
314,Gesundbrunnen,52.55041239397168,13.383636722016691,Kaufland,52.547677937293884,13.389022935830626,Big Box Store
315,Gesundbrunnen,52.55041239397168,13.383636722016691,dm-drogerie markt,52.5498284,13.3879803,Drugstore
316,Gesundbrunnen,52.55041239397168,13.383636722016691,TK Maxx,52.55000575730891,13.390336060834988,Clothing Store
317,Gesundbrunnen,52.55041239397168,13.383636722016691,Telekom Shop,52.549698,13.38793,Mobile Phone Shop
318,Gesundbrunnen,52.55041239397168,13.383636722016691,Thalia,52.549623,13.3882892,Bookstore
319,Gesundbrunnen,52.55041239397168,13.383636722016691,McPaper,52.54957735901554,13.390123844146727,Paper / Office Supplies Store
320,Gesundbrunnen,52.55041239397168,13.383636722016691,Backshop,52.547786357110496,13.389465258422117,Bakery
321,Gesundbrunnen,52.55041239397168,13.383636722016691,Gleis 9/10,52.54840629723777,13.390231132507324,Platform
322,Gropiusstadt,52.42814920549097,13.460356272952705,Gyros Express,52.43214221537279,13.460377150029935,Greek Restaurant
323,Gropiusstadt,52.42814920549097,13.460356272952705,Rossmann,52.4294887741529,13.456642948581225,Drugstore
324,Gropiusstadt,52.42814920549097,13.460356272952705,MediaMarkt,52.429304050519235,13.4562349319458,Electronics Store
325,Gropiusstadt,52.42814920549097,13.460356272952705,Telekom Shop,52.4298136,13.4568954,Mobile Phone Shop
326,Gropiusstadt,52.42814920549097,13.460356272952705,Lidl,52.42628981354319,13.464439362232952,Supermarket
327,Gropiusstadt,52.42814920549097,13.460356272952705,Al Teatro,52.42934813541124,13.454725778413499,Ice Cream Shop
328,Gropiusstadt,52.42814920549097,13.460356272952705,Kamps,52.42966180757088,13.456368037318258,Bakery
329,Gropiusstadt,52.42814920549097,13.460356272952705,McDonald's,52.43008578857441,13.455677032470703,Fast Food Restaurant
330,Gropiusstadt,52.42814920549097,13.460356272952705,Lipschitzplatz,52.425981089056165,13.461136167767005,Plaza
331,Gropiusstadt,52.42814920549097,13.460356272952705,Kaufland,52.43025353223899,13.455958187414955,Big Box Store
332,Gropiusstadt,52.42814920549097,13.460356272952705,Café Sieben,52.43165662652494,13.460692022234602,German Restaurant
333,Gropiusstadt,52.42814920549097,13.460356272952705,UCI Kinowelt Gropius Passagen,52.42938500857158,13.454795025208306,Multiplex
334,Gropiusstadt,52.42814920549097,13.460356272952705,Sky.Fit,52.42888296645847,13.457254807677115,Gym / Fitness Center
335,Gropiusstadt,52.42814920549097,13.460356272952705,Atrium,52.42656717656626,13.463035150010063,Restaurant
336,Gropiusstadt,52.42814920549097,13.460356272952705,Vodafone Shop,52.430053080147104,13.457605540752411,Mobile Phone Shop
337,Gropiusstadt,52.42814920549097,13.460356272952705,Thai-Nippon Sushi Bar,52.42929493040184,13.45638929782598,Asian Restaurant
338,Gropiusstadt,52.42814920549097,13.460356272952705,PAN,52.42931756979581,13.456341789776724,Greek Restaurant
339,Gropiusstadt,52.42814920549097,13.460356272952705,Bereket Market,52.42579735614634,13.462723663114529,Grocery Store
340,Gropiusstadt,52.42814920549097,13.460356272952705,Gropius Passagen,52.42920400013693,13.454814960951843,Shopping Mall
341,Gropiusstadt,52.42814920549097,13.460356272952705,Tchibo,52.429412458816216,13.455609175856376,Coffee Shop
342,Gropiusstadt,52.42814920549097,13.460356272952705,Spiele Max,52.42953628377407,13.45550537109375,Toy / Game Store
343,Gropiusstadt,52.42814920549097,13.460356272952705,Cafe Happiness,52.42509330584653,13.46311774557393,Café
344,Gropiusstadt,52.42814920549097,13.460356272952705,U Lipschitzallee,52.42490242617148,13.462615356947808,Metro Station
345,Gropiusstadt,52.42814920549097,13.460356272952705,Peek & Cloppenburg,52.42937156195914,13.454288457672078,Clothing Store
346,Gropiusstadt,52.42814920549097,13.460356272952705,Eiscafe & Pizza di Russilo,52.42895948778202,13.453809324367572,Ice Cream Shop
347,Gropiusstadt,52.42814920549097,13.460356272952705,Bei Lu,52.43239738880778,13.461458891121676,Chinese Restaurant
348,Gropiusstadt,52.42814920549097,13.460356272952705,U Johannisthaler Chaussee,52.42918235328258,13.45347832494178,Metro Station
349,Gropiusstadt,52.42814920549097,13.460356272952705,H U Johannisthaler Chaussee,52.42923381190593,13.453442908528745,Bus Stop
350,Gropiusstadt,52.42814920549097,13.460356272952705,Knebel & Partner Rechtsanwälte,52.428991,13.453121,Lawyer
351,Grunewald,52.48580312573873,13.239054703562058,Sandgrube im Jagen 86,52.490066296668324,13.241122670180475,Field
352,Grunewald,52.48580312573873,13.239054703562058,FKK im Jagen,52.484657,13.2387,Nudist Beach
353,Hakenfelde,52.57109828624448,13.189062279598339,Wildgehege Spandauer Forst,52.56975124818595,13.186383247375488,Zoo Exhibit
354,Hakenfelde,52.57109828624448,13.189062279598339,H Johannesstift,52.56733592813271,13.192016722597176,Bus Stop
355,Halensee,52.49569484568019,13.29293110804064,Fleischerei Bünger,52.49639,13.292842,Butcher
356,Halensee,52.49569484568019,13.29293110804064,Cups,52.4973884452663,13.291307350385743,Café
357,Halensee,52.49569484568019,13.29293110804064,Henriettenplatz,52.49674086387018,13.290994763374329,Plaza
358,Halensee,52.49569484568019,13.29293110804064,La Cave de Bacchus Weinhandel,52.495723954555835,13.29681521987526,Wine Shop
359,Halensee,52.49569484568019,13.29293110804064,Sayuri,52.49771903635713,13.295225996146746,Japanese Restaurant
360,Halensee,52.49569484568019,13.29293110804064,Rossmann,52.498270053599185,13.297967646988942,Drugstore
361,Halensee,52.49569484568019,13.29293110804064,Scoopy doo,52.4983087,13.2906527,Ice Cream Shop
362,Halensee,52.49569484568019,13.29293110804064,Eis Café Eisgrün,52.49732423389471,13.290991723679316,Ice Cream Shop
363,Halensee,52.49569484568019,13.29293110804064,Oriental Snack,52.49686128044804,13.289720204073927,Doner Restaurant
364,Halensee,52.49569484568019,13.29293110804064,Aspria Berlin Ku'damm,52.500102,13.294143,Hotel
365,Halensee,52.49569484568019,13.29293110804064,Lokahi Loft,52.499588819225195,13.295801812973512,Gym / Fitness Center
366,Halensee,52.49569484568019,13.29293110804064,Big Window,52.496249,13.296206,Eastern European Restaurant
367,Halensee,52.49569484568019,13.29293110804064,Haus der 100 Biere,52.49828169255052,13.297111420740737,German Restaurant
368,Halensee,52.49569484568019,13.29293110804064,De Santi,52.496664667601046,13.292707438284793,Italian Restaurant
369,Halensee,52.49569484568019,13.29293110804064,Tre Terre,52.49753011738793,13.296004488318768,Mediterranean Restaurant
370,Halensee,52.49569484568019,13.29293110804064,Ku'Damm 101,52.498230085796955,13.295989036560059,Hotel
371,Halensee,52.49569484568019,13.29293110804064,Sa Jour,52.49626848962069,13.294759806270196,Soup Place
372,Halensee,52.49569484568019,13.29293110804064,Ach! Niko Ach!,52.49843713159175,13.298388899654581,Greek Restaurant
373,Halensee,52.49569484568019,13.29293110804064,Steinecke,52.49734043669604,13.290539171513105,Bakery
374,Halensee,52.49569484568019,13.29293110804064,Diamonds Event Location,52.49734987796103,13.292189265342149,Hookah Bar
375,Halensee,52.49569484568019,13.29293110804064,Dos Ku'damm,52.49691305631686,13.291559683950359,Spanish Restaurant
376,Halensee,52.49569484568019,13.29293110804064,REWE City,52.49790839874549,13.297554350028122,Supermarket
377,Halensee,52.49569484568019,13.29293110804064,Hanok,52.49742717635108,13.293463840187103,Korean Restaurant
378,Halensee,52.49569484568019,13.29293110804064,Caffee Credo,52.495578,13.29837,Café
379,Halensee,52.49569484568019,13.29293110804064,Die kleine Weltlaterne,52.49346967943325,13.29911548164287,Bar
380,Halensee,52.49569484568019,13.29293110804064,Hotel Kronprinz,52.49709079003273,13.287195382979213,Hotel
381,Halensee,52.49569484568019,13.29293110804064,Rossmann,52.49804245195814,13.295913114176384,Drugstore
382,Halensee,52.49569484568019,13.29293110804064,Aral,52.4959715132338,13.287574955187496,Gas Station
383,Halensee,52.49569484568019,13.29293110804064,Tchibo,52.498360865759416,13.298075989392562,Coffee Shop
384,Hansaviertel,52.518227766474425,13.341082773517808,Longdistance Shop for Runners,52.51685579404812,13.343367576599121,Sporting Goods Shop
385,Hansaviertel,52.518227766474425,13.341082773517808,Akademie der Künste | Academy of Arts (Akademie der Künste),52.51828281151223,13.346301882080567,Art Museum
386,Hansaviertel,52.518227766474425,13.341082773517808,GRIPS Theater,52.51857729534326,13.3415088057518,Theater
387,Hansaviertel,52.518227766474425,13.341082773517808,Lir Irish Pub,52.520284479191844,13.344340720449152,Irish Pub
388,Hansaviertel,52.518227766474425,13.341082773517808,Hansa-Ufer,52.518727886767266,13.336350917816162,Waterfront
389,Hansaviertel,52.518227766474425,13.341082773517808,Marjan Grill,52.52019090974542,13.346992507015973,Mediterranean Restaurant
390,Hansaviertel,52.518227766474425,13.341082773517808,Spree-Ufer Moabit,52.522475096885096,13.33963394165039,Pedestrian Plaza
391,Hansaviertel,52.518227766474425,13.341082773517808,Tiergartenquelle,52.51514760640865,13.336513027115187,Pub
392,Hansaviertel,52.518227766474425,13.341082773517808,Buchkantine,52.521405,13.3381637,Bistro
393,Hansaviertel,52.518227766474425,13.341082773517808,Englischer Garten,52.516703999250495,13.347423076629639,Park
394,Hansaviertel,52.518227766474425,13.341082773517808,Hotel Hansablick Garni,52.51752340702721,13.336784224735183,Hotel
395,Hansaviertel,52.518227766474425,13.341082773517808,Buchstabenmuseum,52.520003,13.344753,Art Museum
396,Hansaviertel,52.518227766474425,13.341082773517808,Teehaus im Englischen Garten,52.516997999890044,13.347867867011727,Café
397,Hansaviertel,52.518227766474425,13.341082773517808,REWE CITY,52.518722677716,13.34249744487363,Supermarket
398,Hansaviertel,52.518227766474425,13.341082773517808,Keyfi Sefa Berlin,52.518350199048015,13.341654723717099,Turkish Restaurant
399,Hansaviertel,52.518227766474425,13.341082773517808,Absolut Curry,52.5201484273184,13.347306867534536,Currywurst Joint
400,Hansaviertel,52.518227766474425,13.341082773517808,Giraffe,52.514861192881945,13.338740140014268,Gastropub
401,Hansaviertel,52.518227766474425,13.341082773517808,Café Tiergarten,52.516741785825126,13.344059828903811,Café
402,Hansaviertel,52.518227766474425,13.341082773517808,Hansaplatz,52.51842718345503,13.342117404668054,Plaza
403,Hansaviertel,52.518227766474425,13.341082773517808,H U Hansaplatz,52.51787917109448,13.342058658599854,Bus Stop
404,Hansaviertel,52.518227766474425,13.341082773517808,Ökomarkt im Hansaviertel,52.51816475626772,13.342520103969706,Farmers Market
405,Hansaviertel,52.518227766474425,13.341082773517808,Anlegestelle Hansabrücke,52.51985978806295,13.338796694060091,Harbor / Marina
406,Hansaviertel,52.518227766474425,13.341082773517808,Fitnessstudio Siegmunds Hof,52.51699126638163,13.335760831832886,Gym / Fitness Center
407,Hansaviertel,52.518227766474425,13.341082773517808,Jewish Memorial,52.516952,13.335265,Memorial Site
408,Hansaviertel,52.518227766474425,13.341082773517808,Spielplatz an der Akademie der Künste,52.519067368445825,13.347938060760498,Playground
409,Haselhorst,52.548959432197464,13.2296547865235,Paintball World,52.54924164134558,13.226833573141876,Paintball Field
410,Haselhorst,52.548959432197464,13.2296547865235,Kickerworld Berlin,52.54914726237524,13.226768547848971,Soccer Field
411,Haselhorst,52.548959432197464,13.2296547865235,Grützmacherpark,52.544821,13.231047,Park
412,Haselhorst,52.548959432197464,13.2296547865235,Restaurant Heimatliebe Haselhorst,52.55070275,13.23614571,German Restaurant
413,Heiligensee,52.61080625396372,13.230861109633425,Versicherungsmakler-Jan-Huebner,52.610937,13.231212,Insurance Office
414,Heiligensee,52.61080625396372,13.230861109633425,Versicherungsmakler Rahn,52.60815,13.23103,Insurance Office
415,Heiligensee,52.61080625396372,13.230861109633425,Edeka Maegdefessel,52.60801085767051,13.235226142781906,Supermarket
416,Heiligensee,52.61080625396372,13.230861109633425,H Am Dachsbau,52.60673586311163,13.230295343986757,Bus Stop
417,Heinersdorf,52.56983344094489,13.443360241895164,McFIT,52.56544300519777,13.444232069482496,Gym / Fitness Center
418,Heinersdorf,52.56983344094489,13.443360241895164,Lidl,52.571347138640725,13.4439189825207,Supermarket
419,Heinersdorf,52.56983344094489,13.443360241895164,H Heinersdorf Kirche,52.56840355740897,13.439189466537123,Tram Station
420,Heinersdorf,52.56983344094489,13.443360241895164,Handyreparatur Berlin,52.56755881,13.43966329,Other Repair Shop
421,Heinersdorf,52.56983344094489,13.443360241895164,Netto Marken-Discount,52.5692062,13.4371165,Supermarket
422,Heinersdorf,52.56983344094489,13.443360241895164,China Restaurant Yu Garden,52.5697723619622,13.436969053913208,Chinese Restaurant
423,Hellersdorf,52.53097646446303,13.605754084676315,ELIXIA Vitalclub Hellersdorf,52.53518775517027,13.607566839658343,Gym / Fitness Center
424,Hellersdorf,52.53097646446303,13.605754084676315,Lidl,52.5334361,13.6107546,Supermarket
425,Hellersdorf,52.53097646446303,13.605754084676315,Janny's Eis,52.53167855932515,13.603456020355225,Ice Cream Shop
426,Hellersdorf,52.53097646446303,13.605754084676315,H Nossener Straße,52.533417,13.608499,Tram Station
427,Hellersdorf,52.53097646446303,13.605754084676315,Restaurant Lippenstift,52.53506877285348,13.607637179043737,German Restaurant
428,Hellersdorf,52.53097646446303,13.605754084676315,Netto Marken-Discount,52.5340922,13.6108007,Supermarket
429,Hermsdorf,52.6144567934101,13.310034300212575,BIO COMPANY,52.6163528580219,13.3073565736413,Organic Grocery
430,Hermsdorf,52.6144567934101,13.310034300212575,Lidl,52.613002747024936,13.313772438559681,Supermarket
431,Hermsdorf,52.6144567934101,13.310034300212575,S Hermsdorf,52.61764229530667,13.307268298822782,Light Rail Station
432,Hermsdorf,52.6144567934101,13.310034300212575,China-Restaurant Schatzkammer,52.61809075396872,13.306320392387486,Chinese Restaurant
433,Johannisthal,52.44332296217827,13.5064635736714,fosca,52.44478091892592,13.50467366188598,Pub
434,Johannisthal,52.44332296217827,13.5064635736714,Astra Filmpalast,52.44661347332707,13.506915210363738,Movie Theater
435,Johannisthal,52.44332296217827,13.5064635736714,Blaue Lagune,52.447195602338134,13.507071505189344,Dessert Shop
436,Johannisthal,52.44332296217827,13.5064635736714,Don Giovanni,52.442538996059604,13.506385038513153,Pizza Place
437,Johannisthal,52.44332296217827,13.5064635736714,Sportfreunde Johannisthal,52.44186803055691,13.508711025000057,Soccer Field
438,Johannisthal,52.44332296217827,13.5064635736714,Beef Burger,52.44617539120869,13.506295680999756,Burger Joint
439,Johannisthal,52.44332296217827,13.5064635736714,H Sterndamm / Königsheideweg,52.44684239422583,13.506724834442139,Tram Station
440,Johannisthal,52.44332296217827,13.5064635736714,H Lindhorstweg,52.44170136839278,13.500895243735226,Bus Stop
441,Johannisthal,52.44332296217827,13.5064635736714,NETTO,52.4394583,13.50675277,Supermarket
442,Johannisthal,52.44332296217827,13.5064635736714,Johannistaler Flugfeld,52.44139517286225,13.512665759363783,Nature Preserve
443,Karlshorst,52.48311732732742,13.52517975320536,Prinzeneis,52.48096013696334,13.523426329610075,Ice Cream Shop
444,Karlshorst,52.48311732732742,13.52517975320536,Cafe TreBo,52.485808,13.526785,Café
445,Karlshorst,52.48311732732742,13.52517975320536,Syrtaki,52.48108694,13.52379432,Greek Restaurant
446,Karlshorst,52.48311732732742,13.52517975320536,Wernesgrüner B,52.48661596522711,13.526859653149431,German Restaurant
447,Karlshorst,52.48311732732742,13.52517975320536,Feinbäckerei Hollschewski,52.48280635750813,13.526058197021483,Bakery
448,Karlshorst,52.48311732732742,13.52517975320536,Ristorante Gino,52.48278913699729,13.526202710811752,Italian Restaurant
449,Karlshorst,52.48311732732742,13.52517975320536,Rossmann,52.4825049994655,13.5249211511117,Drugstore
450,Karlshorst,52.48311732732742,13.52517975320536,PENNY,52.481981733011104,13.525050239252096,Supermarket
451,Karlshorst,52.48311732732742,13.52517975320536,denn's Biomarkt,52.48245058035885,13.52438853548405,Organic Grocery
452,Karlshorst,52.48311732732742,13.52517975320536,by Denni's,52.480122807263506,13.525463238430241,Doner Restaurant
453,Karlshorst,52.48311732732742,13.52517975320536,Havanna Bar,52.48155004505152,13.525564552945214,Bar
454,Karlshorst,52.48311732732742,13.52517975320536,Steakhouse Barbecue,52.486614,13.527388,Argentinian Restaurant
455,Karlshorst,52.48311732732742,13.52517975320536,Post I Postbank,52.48208614936561,13.527238231557792,Post Office
456,Karlshorst,52.48311732732742,13.52517975320536,Johannes-Fest-Platz,52.482206527347884,13.526385209689762,Plaza
457,Karlshorst,52.48311732732742,13.52517975320536,"Treskow-Apotheke, Thorsten Alm",52.4825783,13.526288899999999,Pharmacy
458,Karlshorst,52.48311732732742,13.52517975320536,Bäckerei & Café,52.48348820350306,13.522525326195023,Bakery
459,Karlshorst,52.48311732732742,13.52517975320536,BIO COMPANY Treskowallee,52.48120162105152,13.524712851375922,Organic Grocery
460,Karlshorst,52.48311732732742,13.52517975320536,S Karlshorst,52.4808722937571,13.526315689086914,Light Rail Station
461,Karlshorst,52.48311732732742,13.52517975320536,Bäckerei Wahl,52.48106070882821,13.522993361787334,Bakery
462,Karlshorst,52.48311732732742,13.52517975320536,Kawi Café & Lunch,52.480404,13.524434,Café
463,Karlshorst,52.48311732732742,13.52517975320536,H Marksburgstraße,52.48607111116997,13.526601641525374,Tram Station
464,Karlshorst,52.48311732732742,13.52517975320536,Rheinsteinpark,52.482933583245845,13.531115090001098,Park
465,Karlshorst,52.48311732732742,13.52517975320536,Steinofenbäckerei & Konditorei VOS,52.48693324190945,13.52362735611433,Bakery
466,Karlshorst,52.48311732732742,13.52517975320536,EDEKA Rheinsteinstraße,52.48276689424347,13.52758795390221,Supermarket
467,Karow,52.61209127395695,13.476264880564182,Lidl,52.60796682421691,13.478057384490967,Supermarket
468,Karow,52.61209127395695,13.476264880564182,Knossos,52.61339536832052,13.471661395072559,Greek Restaurant
469,Karow,52.61209127395695,13.476264880564182,Kosmetikstudio Ehwalt,52.615261,13.477909,Cosmetics Shop
470,Karow,52.61209127395695,13.476264880564182,Restaurant Alt-Karow,52.60930949119546,13.481371444395082,German Restaurant
471,Karow,52.61209127395695,13.476264880564182,Hotel Alt Karow,52.609268,13.481492,Hotel
472,Kaulsdorf,52.501818369953206,13.587503273078775,Butzer See,52.501450837136254,13.591482523325785,Lake
473,Kaulsdorf,52.501818369953206,13.587503273078775,Rossmann,52.504147397223726,13.590366553465323,Drugstore
474,Kaulsdorf,52.501818369953206,13.587503273078775,REWE,52.50460626907316,13.590326833240283,Supermarket
475,Kaulsdorf,52.501818369953206,13.587503273078775,Lidl,52.50427455383461,13.589249113574624,Supermarket
476,Kaulsdorf,52.501818369953206,13.587503273078775,Hotel B1,52.50319778313932,13.581995304665258,Hotel
477,Kaulsdorf,52.501818369953206,13.587503273078775,Getränke Hoffmann,52.5048037474122,13.591465020507828,Market
